RuleId,Priority,Filter1,Filter2,Filter3,Filter4,OutputValue
8839,999,AAA,CCC,CCC,BBB,35
8840,712,AAA,AAA,AAA,CCC,49
8841,657,BBB,<ANY>,AAA,<ANY>,26
8842,404,<ANY>,AAA,AAA,CCC,79
8843,61,<ANY>,DDD,DDD,CCC,94
8844,532,<ANY>,<ANY>,BBB,DDD,1
8845,682,BBB,<ANY>,AAA,<ANY>,3
8846,810,DDD,AAA,AAA,DDD,17
8847,539,BBB,CCC,<ANY>,AAA,52
8848,74,CCC,BBB,<ANY>,CCC,56
8849,500,CCC,<ANY>,BBB,CCC,91
8850,169,<ANY>,DDD,AAA,AAA,9
8851,994,AAA,AAA,CCC,CCC,46
8852,846,CCC,CCC,DDD,DDD,98
8853,507,<ANY>,DDD,BBB,CCC,63
8854,507,BBB,<ANY>,BBB,AAA,62
8855,332,AAA,CCC,AAA,<ANY>,56
8856,821,CCC,CCC,DDD,BBB,66
8857,32,DDD,DDD,BBB,BBB,90
8858,839,CCC,CCC,<ANY>,BBB,60
8859,36,DDD,BBB,BBB,CCC,13
8860,681,<ANY>,DDD,BBB,<ANY>,88
8861,30,BBB,CCC,AAA,BBB,50
8862,556,BBB,BBB,AAA,AAA,52
8863,652,AAA,CCC,DDD,CCC,2
8864,831,BBB,AAA,DDD,DDD,30
8865,307,AAA,<ANY>,CCC,CCC,100
8866,146,BBB,CCC,DDD,DDD,44
8867,852,CCC,DDD,AAA,CCC,38
8868,955,AAA,CCC,<ANY>,<ANY>,94
8869,321,CCC,DDD,CCC,CCC,84
8870,258,<ANY>,DDD,BBB,AAA,21
8871,174,AAA,DDD,CCC,CCC,42
8872,632,CCC,AAA,CCC,BBB,82
8873,901,<ANY>,BBB,<ANY>,DDD,64
8874,784,DDD,AAA,BBB,DDD,63
8875,958,DDD,BBB,DDD,CCC,85
8876,240,CCC,AAA,AAA,AAA,64
8877,121,BBB,DDD,AAA,DDD,27
8878,336,BBB,<ANY>,CCC,AAA,86
8879,542,DDD,AAA,AAA,DDD,90
8880,68,BBB,AAA,<ANY>,AAA,71
8881,12,CCC,AAA,CCC,AAA,71
8882,615,AAA,AAA,<ANY>,CCC,29
8883,741,<ANY>,DDD,CCC,BBB,59
8884,57,<ANY>,CCC,DDD,CCC,93
8885,738,AAA,DDD,AAA,AAA,91
8886,241,CCC,AAA,AAA,AAA,43
8887,224,CCC,DDD,BBB,<ANY>,82
8888,770,DDD,AAA,DDD,CCC,34
8889,447,CCC,CCC,AAA,AAA,69
8890,186,CCC,BBB,BBB,AAA,83
8891,103,DDD,CCC,DDD,CCC,42
8892,451,<ANY>,BBB,<ANY>,<ANY>,99
8893,585,CCC,AAA,CCC,CCC,65
8894,230,<ANY>,AAA,BBB,DDD,22
8895,737,DDD,<ANY>,DDD,AAA,78
8896,121,BBB,BBB,CCC,<ANY>,36
8897,175,AAA,CCC,AAA,DDD,55
8898,441,AAA,<ANY>,DDD,AAA,77
8899,63,CCC,DDD,BBB,BBB,86
8900,328,CCC,CCC,DDD,BBB,41
8901,384,BBB,<ANY>,CCC,<ANY>,32
8902,738,AAA,AAA,CCC,CCC,6
8903,243,<ANY>,CCC,DDD,BBB,14
8904,289,AAA,DDD,CCC,DDD,55
8905,282,AAA,AAA,CCC,<ANY>,74
8906,236,<ANY>,<ANY>,DDD,DDD,66
8907,769,CCC,<ANY>,BBB,DDD,31
8908,946,<ANY>,CCC,AAA,BBB,19
8909,792,AAA,DDD,CCC,AAA,11
8910,806,DDD,BBB,BBB,CCC,2
8911,99,<ANY>,AAA,<ANY>,DDD,74
8912,55,CCC,<ANY>,BBB,AAA,61
8913,308,DDD,BBB,<ANY>,<ANY>,62
8914,835,BBB,CCC,AAA,AAA,28
8915,615,<ANY>,BBB,<ANY>,BBB,51
8916,219,AAA,BBB,DDD,CCC,81
8917,904,CCC,DDD,AAA,DDD,41
8918,605,AAA,<ANY>,AAA,AAA,95
8919,390,<ANY>,DDD,BBB,<ANY>,100
8920,95,BBB,DDD,CCC,DDD,6
8921,881,AAA,DDD,<ANY>,DDD,44
8922,389,AAA,AAA,DDD,AAA,86
8923,728,CCC,BBB,DDD,AAA,9
8924,98,DDD,<ANY>,<ANY>,<ANY>,48
8925,427,DDD,<ANY>,DDD,BBB,39
8926,20,<ANY>,DDD,AAA,<ANY>,79
8927,400,BBB,CCC,CCC,<ANY>,11
8928,389,DDD,CCC,CCC,BBB,12
8929,31,AAA,AAA,CCC,AAA,10
8930,298,AAA,CCC,BBB,DDD,75
8931,693,DDD,DDD,BBB,DDD,56
8932,484,AAA,DDD,CCC,DDD,55
8933,576,BBB,AAA,CCC,DDD,89
8934,433,BBB,AAA,BBB,CCC,58
8935,216,AAA,<ANY>,<ANY>,<ANY>,96
8936,915,AAA,CCC,DDD,CCC,77
8937,668,<ANY>,AAA,AAA,CCC,60
8938,68,<ANY>,DDD,CCC,<ANY>,64
8939,424,AAA,<ANY>,AAA,AAA,57
8940,973,BBB,AAA,BBB,CCC,77
8941,396,DDD,CCC,<ANY>,CCC,20
8942,598,BBB,<ANY>,AAA,AAA,83
8943,88,CCC,<ANY>,AAA,DDD,11
8944,980,AAA,AAA,CCC,BBB,69
8945,365,<ANY>,BBB,<ANY>,AAA,94
8946,141,<ANY>,DDD,AAA,<ANY>,33
8947,1000,BBB,BBB,<ANY>,AAA,64
8948,161,CCC,DDD,AAA,AAA,95
8949,706,CCC,CCC,DDD,<ANY>,56
8950,267,AAA,CCC,CCC,BBB,92
8951,395,BBB,CCC,CCC,CCC,100
8952,742,AAA,BBB,DDD,BBB,59
8953,497,<ANY>,DDD,BBB,DDD,49
8954,332,CCC,<ANY>,AAA,CCC,42
8955,943,AAA,<ANY>,AAA,DDD,81
8956,757,BBB,BBB,CCC,DDD,51
8957,955,AAA,CCC,DDD,DDD,64
8958,963,DDD,CCC,BBB,BBB,19
8959,328,BBB,BBB,DDD,AAA,34
8960,305,BBB,AAA,CCC,DDD,93
8961,320,BBB,DDD,BBB,DDD,14
8962,38,CCC,CCC,CCC,CCC,34
8963,85,BBB,AAA,<ANY>,<ANY>,69
8964,290,AAA,BBB,<ANY>,BBB,31
8965,873,AAA,AAA,AAA,<ANY>,7
8966,324,AAA,CCC,BBB,<ANY>,1
8967,219,CCC,AAA,CCC,BBB,100
8968,425,AAA,BBB,AAA,BBB,76
8969,821,CCC,<ANY>,CCC,DDD,61
8970,824,BBB,<ANY>,CCC,DDD,40
8971,533,<ANY>,BBB,<ANY>,AAA,81
8972,167,CCC,DDD,AAA,CCC,44
8973,525,CCC,<ANY>,BBB,CCC,58
8974,596,BBB,BBB,<ANY>,BBB,72
8975,115,BBB,BBB,CCC,CCC,79
8976,424,AAA,BBB,AAA,CCC,64
8977,267,CCC,AAA,AAA,AAA,21
8978,575,CCC,AAA,CCC,CCC,73
8979,170,BBB,CCC,BBB,DDD,80
8980,961,AAA,DDD,AAA,CCC,36
8981,466,BBB,AAA,BBB,DDD,11
8982,726,AAA,AAA,BBB,AAA,43
8983,59,DDD,DDD,<ANY>,AAA,98
8984,357,AAA,<ANY>,DDD,BBB,25
8985,793,DDD,CCC,CCC,BBB,40
8986,103,AAA,CCC,AAA,<ANY>,5
8987,57,DDD,BBB,BBB,AAA,9
8988,393,BBB,BBB,AAA,BBB,90
8989,428,AAA,CCC,DDD,BBB,51
8990,799,<ANY>,<ANY>,BBB,CCC,6
8991,124,CCC,<ANY>,CCC,DDD,68
8992,533,BBB,<ANY>,BBB,AAA,37
8993,513,CCC,BBB,CCC,DDD,37
8994,871,BBB,CCC,DDD,<ANY>,39
8995,64,DDD,CCC,<ANY>,CCC,27
8996,665,DDD,CCC,CCC,DDD,51
8997,606,DDD,BBB,DDD,CCC,46
8998,107,DDD,<ANY>,BBB,<ANY>,13
8999,561,BBB,DDD,<ANY>,BBB,30
9000,883,DDD,AAA,DDD,CCC,31
9001,370,BBB,CCC,BBB,DDD,43
9002,605,BBB,CCC,CCC,<ANY>,19
9003,356,AAA,CCC,<ANY>,BBB,93
9004,429,<ANY>,AAA,CCC,AAA,97
9005,530,<ANY>,DDD,AAA,<ANY>,65
9006,321,BBB,CCC,DDD,BBB,21
9007,682,AAA,CCC,DDD,CCC,31
9008,679,DDD,<ANY>,DDD,CCC,56
9009,296,AAA,CCC,<ANY>,BBB,66
9010,813,CCC,CCC,DDD,CCC,46
9011,830,BBB,AAA,CCC,<ANY>,56
9012,656,DDD,CCC,BBB,CCC,21
9013,720,<ANY>,AAA,DDD,CCC,63
9014,956,DDD,CCC,AAA,<ANY>,35
9015,999,AAA,<ANY>,DDD,<ANY>,42
9016,592,BBB,DDD,DDD,AAA,98
9017,411,CCC,BBB,CCC,BBB,1
9018,401,CCC,CCC,CCC,BBB,76
9019,532,BBB,BBB,<ANY>,AAA,51
9020,583,DDD,AAA,DDD,BBB,3
9021,127,DDD,AAA,BBB,<ANY>,13
9022,43,AAA,<ANY>,AAA,<ANY>,60
9023,971,DDD,DDD,AAA,CCC,72
9024,830,DDD,BBB,<ANY>,<ANY>,41
9025,623,BBB,BBB,CCC,CCC,46
9026,265,AAA,<ANY>,BBB,DDD,69
9027,851,CCC,AAA,CCC,<ANY>,81
9028,573,DDD,CCC,DDD,<ANY>,67
9029,494,DDD,BBB,BBB,AAA,48
9030,73,BBB,BBB,BBB,DDD,53
9031,505,AAA,DDD,<ANY>,AAA,35
9032,8,BBB,<ANY>,AAA,BBB,42
9033,444,DDD,AAA,AAA,BBB,44
9034,13,BBB,DDD,<ANY>,AAA,2
9035,258,AAA,<ANY>,BBB,AAA,47
9036,522,CCC,CCC,<ANY>,DDD,25
9037,490,AAA,<ANY>,CCC,CCC,75
9038,233,DDD,BBB,DDD,CCC,20
9039,129,<ANY>,AAA,<ANY>,AAA,92
9040,813,CCC,DDD,<ANY>,DDD,80
9041,303,AAA,CCC,CCC,<ANY>,4
9042,466,CCC,CCC,AAA,<ANY>,14
9043,309,DDD,DDD,CCC,BBB,93
9044,138,DDD,BBB,AAA,DDD,18
9045,917,<ANY>,DDD,AAA,CCC,41
9046,148,CCC,BBB,<ANY>,BBB,20
9047,821,AAA,AAA,AAA,<ANY>,49
9048,508,DDD,BBB,DDD,AAA,89
9049,71,AAA,BBB,<ANY>,AAA,16
9050,246,CCC,BBB,<ANY>,AAA,54
9051,338,<ANY>,<ANY>,<ANY>,CCC,25
9052,51,AAA,DDD,DDD,CCC,57
9053,796,DDD,DDD,BBB,BBB,21
9054,589,DDD,AAA,BBB,DDD,90
9055,44,BBB,<ANY>,AAA,DDD,36
9056,454,DDD,BBB,BBB,BBB,2
9057,765,BBB,<ANY>,BBB,DDD,19
9058,820,DDD,DDD,<ANY>,CCC,13
9059,744,BBB,<ANY>,AAA,CCC,50
9060,702,BBB,AAA,AAA,BBB,78
9061,871,BBB,CCC,BBB,DDD,10
9062,592,CCC,AAA,<ANY>,DDD,45
9063,880,<ANY>,DDD,BBB,DDD,51
9064,66,DDD,<ANY>,DDD,AAA,25
9065,130,CCC,AAA,DDD,BBB,97
9066,893,BBB,CCC,CCC,CCC,95
9067,281,BBB,DDD,CCC,CCC,89
9068,654,AAA,BBB,DDD,CCC,33
9069,607,<ANY>,BBB,BBB,CCC,14
9070,251,BBB,CCC,AAA,DDD,42
9071,434,AAA,<ANY>,<ANY>,BBB,81
9072,750,DDD,<ANY>,BBB,AAA,67
9073,434,AAA,BBB,DDD,<ANY>,86
9074,835,<ANY>,<ANY>,BBB,CCC,55
9075,120,AAA,<ANY>,<ANY>,CCC,45
9076,60,DDD,BBB,CCC,DDD,39
9077,536,CCC,<ANY>,<ANY>,BBB,64
9078,226,BBB,BBB,<ANY>,BBB,83
9079,182,AAA,AAA,CCC,AAA,54
9080,936,BBB,BBB,BBB,AAA,45
9081,762,DDD,BBB,AAA,CCC,98
9082,289,CCC,AAA,BBB,<ANY>,75
9083,342,AAA,DDD,CCC,<ANY>,61
9084,204,BBB,CCC,DDD,<ANY>,20
9085,782,AAA,<ANY>,AAA,BBB,29
9086,155,DDD,<ANY>,AAA,<ANY>,79
9087,671,<ANY>,<ANY>,BBB,<ANY>,100
9088,286,DDD,<ANY>,DDD,AAA,53
9089,549,CCC,AAA,DDD,DDD,61
9090,248,AAA,BBB,AAA,<ANY>,33
9091,430,<ANY>,CCC,CCC,<ANY>,78
9092,585,<ANY>,CCC,CCC,BBB,61
9093,731,DDD,<ANY>,CCC,CCC,55
9094,896,DDD,<ANY>,DDD,AAA,76
9095,955,CCC,CCC,BBB,DDD,76
9096,615,CCC,DDD,CCC,CCC,73
9097,607,CCC,<ANY>,DDD,<ANY>,91
9098,560,CCC,<ANY>,DDD,AAA,32
9099,242,<ANY>,DDD,BBB,<ANY>,26
9100,479,DDD,AAA,<ANY>,DDD,69
9101,819,AAA,DDD,BBB,CCC,53
9102,209,DDD,AAA,AAA,DDD,6
9103,706,BBB,BBB,<ANY>,AAA,13
9104,454,BBB,CCC,BBB,CCC,1
9105,762,AAA,AAA,CCC,CCC,83
9106,680,DDD,CCC,BBB,BBB,25
9107,668,<ANY>,AAA,AAA,CCC,6
9108,827,DDD,CCC,CCC,AAA,6
9109,682,AAA,BBB,AAA,<ANY>,99
9110,142,CCC,<ANY>,CCC,BBB,60
9111,822,CCC,BBB,CCC,AAA,100
9112,534,<ANY>,BBB,<ANY>,BBB,65
9113,106,BBB,DDD,AAA,DDD,90
9114,277,AAA,BBB,BBB,<ANY>,71
9115,694,AAA,DDD,AAA,<ANY>,7
9116,500,BBB,<ANY>,BBB,CCC,81
9117,111,BBB,DDD,CCC,AAA,63
9118,238,BBB,AAA,AAA,DDD,11
9119,846,<ANY>,BBB,DDD,<ANY>,16
9120,146,BBB,DDD,AAA,DDD,49
9121,421,AAA,DDD,<ANY>,BBB,8
9122,332,BBB,DDD,<ANY>,BBB,53
9123,512,CCC,AAA,AAA,<ANY>,35
9124,907,CCC,AAA,AAA,DDD,56
9125,572,<ANY>,AAA,AAA,BBB,7
9126,553,CCC,<ANY>,<ANY>,BBB,36
9127,149,CCC,DDD,DDD,AAA,9
9128,718,<ANY>,<ANY>,CCC,BBB,69
9129,143,BBB,AAA,BBB,DDD,17
9130,693,<ANY>,DDD,AAA,DDD,96
9131,373,BBB,AAA,AAA,BBB,71
9132,56,AAA,<ANY>,DDD,BBB,23
9133,879,AAA,DDD,CCC,DDD,64
9134,748,DDD,DDD,CCC,AAA,65
9135,285,<ANY>,<ANY>,CCC,AAA,60
9136,882,CCC,CCC,AAA,AAA,76
9137,341,BBB,BBB,AAA,AAA,44
9138,105,DDD,CCC,CCC,CCC,65
9139,174,<ANY>,CCC,<ANY>,AAA,22
9140,293,<ANY>,CCC,AAA,DDD,97
9141,586,<ANY>,CCC,DDD,<ANY>,52
9142,687,DDD,AAA,DDD,CCC,40
9143,309,<ANY>,AAA,<ANY>,DDD,97
9144,895,AAA,DDD,<ANY>,<ANY>,68
9145,383,AAA,AAA,DDD,<ANY>,45
9146,815,<ANY>,DDD,CCC,CCC,40
9147,393,AAA,<ANY>,BBB,AAA,26
9148,817,DDD,BBB,DDD,<ANY>,71
9149,224,CCC,AAA,<ANY>,BBB,97
9150,302,BBB,BBB,DDD,BBB,75
9151,337,DDD,AAA,DDD,BBB,87
9152,483,CCC,CCC,BBB,DDD,13
9153,99,CCC,DDD,CCC,AAA,33
9154,467,AAA,<ANY>,CCC,BBB,58
9155,104,DDD,<ANY>,CCC,<ANY>,85
9156,783,DDD,AAA,CCC,CCC,56
9157,640,AAA,<ANY>,DDD,<ANY>,41
9158,876,DDD,CCC,BBB,AAA,90
9159,268,DDD,BBB,BBB,CCC,31
9160,657,DDD,CCC,BBB,AAA,17
9161,94,AAA,AAA,CCC,BBB,19
9162,250,DDD,BBB,CCC,<ANY>,66
9163,933,BBB,<ANY>,CCC,BBB,3
9164,710,<ANY>,DDD,DDD,AAA,53
9165,559,CCC,BBB,CCC,BBB,35
9166,496,CCC,CCC,<ANY>,AAA,100
9167,896,<ANY>,AAA,AAA,CCC,2
9168,240,DDD,CCC,CCC,AAA,23
9169,177,BBB,BBB,CCC,AAA,61
9170,857,<ANY>,DDD,BBB,CCC,44
9171,926,CCC,<ANY>,<ANY>,DDD,70
9172,472,DDD,AAA,CCC,BBB,71
9173,869,<ANY>,DDD,DDD,BBB,55
9174,439,DDD,CCC,BBB,AAA,50
9175,928,<ANY>,CCC,<ANY>,BBB,66
9176,925,DDD,CCC,AAA,CCC,66
9177,270,AAA,AAA,AAA,AAA,80
9178,138,<ANY>,<ANY>,BBB,<ANY>,26
9179,761,CCC,DDD,AAA,CCC,27
9180,265,DDD,BBB,AAA,<ANY>,4
9181,201,DDD,AAA,<ANY>,BBB,78
9182,241,DDD,DDD,BBB,BBB,46
9183,726,AAA,AAA,DDD,AAA,3
9184,20,BBB,DDD,<ANY>,DDD,58
9185,556,DDD,DDD,BBB,DDD,33
9186,564,CCC,<ANY>,DDD,<ANY>,84
9187,553,DDD,AAA,BBB,<ANY>,15
9188,27,BBB,DDD,AAA,<ANY>,71
9189,731,CCC,AAA,BBB,DDD,71
9190,318,CCC,DDD,DDD,BBB,94
9191,528,AAA,CCC,DDD,DDD,3
9192,564,<ANY>,DDD,DDD,<ANY>,2
9193,941,AAA,AAA,BBB,CCC,68
9194,969,BBB,BBB,AAA,CCC,25
9195,980,DDD,AAA,CCC,CCC,100
9196,18,BBB,<ANY>,DDD,CCC,26
9197,738,<ANY>,CCC,CCC,CCC,88
9198,334,BBB,AAA,DDD,<ANY>,5
9199,587,<ANY>,AAA,DDD,CCC,17
9200,832,DDD,<ANY>,AAA,AAA,6
9201,829,BBB,AAA,CCC,DDD,80
9202,666,<ANY>,DDD,AAA,<ANY>,31
9203,834,AAA,DDD,AAA,AAA,3
9204,805,BBB,<ANY>,<ANY>,CCC,43
9205,351,AAA,AAA,CCC,<ANY>,99
9206,390,BBB,AAA,<ANY>,<ANY>,61
9207,793,AAA,BBB,CCC,BBB,18
9208,901,DDD,<ANY>,DDD,DDD,64
9209,681,CCC,DDD,CCC,<ANY>,20
9210,149,DDD,BBB,<ANY>,AAA,83
9211,823,CCC,DDD,CCC,AAA,44
9212,701,CCC,<ANY>,AAA,BBB,52
9213,297,DDD,<ANY>,AAA,BBB,69
9214,223,<ANY>,<ANY>,CCC,<ANY>,55
9215,880,BBB,BBB,CCC,CCC,79
9216,591,CCC,<ANY>,CCC,<ANY>,95
9217,694,AAA,CCC,DDD,<ANY>,6
9218,449,CCC,DDD,DDD,BBB,63
9219,30,AAA,AAA,AAA,DDD,29
9220,616,DDD,<ANY>,BBB,BBB,46
9221,840,<ANY>,DDD,<ANY>,CCC,4
9222,186,BBB,<ANY>,DDD,DDD,64
9223,729,CCC,<ANY>,AAA,DDD,28
9224,787,BBB,DDD,BBB,BBB,27
9225,772,AAA,CCC,CCC,BBB,88
9226,53,<ANY>,AAA,DDD,BBB,100
9227,568,AAA,AAA,AAA,AAA,78
9228,713,BBB,<ANY>,BBB,<ANY>,90
9229,720,BBB,BBB,BBB,CCC,82
9230,592,AAA,CCC,CCC,BBB,87
9231,781,AAA,CCC,CCC,CCC,43
9232,959,CCC,DDD,CCC,<ANY>,74
9233,12,AAA,<ANY>,BBB,AAA,44
9234,36,CCC,AAA,DDD,BBB,71
9235,30,DDD,DDD,CCC,<ANY>,95
9236,215,BBB,<ANY>,<ANY>,CCC,60
9237,239,AAA,DDD,BBB,DDD,28
9238,10,DDD,<ANY>,<ANY>,BBB,95
9239,589,DDD,BBB,<ANY>,<ANY>,6
9240,92,CCC,CCC,AAA,CCC,97
9241,490,CCC,DDD,<ANY>,<ANY>,41
9242,316,DDD,DDD,BBB,BBB,50
9243,38,BBB,<ANY>,<ANY>,BBB,21
9244,352,CCC,BBB,CCC,AAA,88
9245,258,CCC,DDD,CCC,CCC,53
9246,503,DDD,CCC,DDD,DDD,7
9247,124,BBB,AAA,AAA,<ANY>,39
9248,145,<ANY>,CCC,AAA,<ANY>,56
9249,848,DDD,<ANY>,CCC,AAA,85
9250,957,DDD,BBB,<ANY>,DDD,17
9251,608,DDD,BBB,CCC,DDD,21
9252,42,AAA,DDD,<ANY>,BBB,30
9253,675,<ANY>,BBB,CCC,CCC,19
9254,124,AAA,CCC,CCC,AAA,17
9255,19,DDD,<ANY>,<ANY>,CCC,34
9256,262,BBB,DDD,BBB,CCC,29
9257,635,<ANY>,BBB,CCC,AAA,94
9258,591,CCC,<ANY>,AAA,CCC,21
9259,693,AAA,AAA,<ANY>,<ANY>,99
9260,42,BBB,<ANY>,CCC,CCC,51
9261,8,CCC,<ANY>,BBB,BBB,100
9262,901,<ANY>,DDD,AAA,<ANY>,4
9263,912,DDD,CCC,<ANY>,BBB,31
9264,728,DDD,CCC,CCC,DDD,46
9265,202,<ANY>,AAA,BBB,BBB,32
9266,31,<ANY>,CCC,AAA,<ANY>,89
9267,860,BBB,AAA,CCC,DDD,27
9268,519,BBB,<ANY>,CCC,AAA,100
9269,854,AAA,<ANY>,DDD,CCC,17
9270,326,CCC,<ANY>,CCC,<ANY>,23
9271,812,DDD,CCC,DDD,<ANY>,81
9272,804,BBB,CCC,BBB,BBB,59
9273,354,<ANY>,<ANY>,AAA,CCC,22
9274,66,<ANY>,BBB,<ANY>,CCC,36
9275,49,<ANY>,<ANY>,<ANY>,AAA,99
9276,841,AAA,BBB,AAA,AAA,54
9277,73,AAA,DDD,BBB,BBB,80
9278,823,AAA,BBB,DDD,DDD,19
9279,684,AAA,<ANY>,BBB,<ANY>,60
9280,530,BBB,<ANY>,BBB,BBB,69
9281,110,BBB,AAA,BBB,DDD,68
9282,358,BBB,BBB,BBB,BBB,100
9283,639,<ANY>,BBB,AAA,CCC,40
9284,766,CCC,AAA,<ANY>,BBB,43
9285,445,DDD,BBB,BBB,DDD,50
9286,645,CCC,AAA,CCC,AAA,13
9287,585,<ANY>,BBB,<ANY>,AAA,100
9288,216,CCC,AAA,AAA,DDD,75
9289,966,DDD,CCC,<ANY>,BBB,24
9290,628,DDD,CCC,BBB,<ANY>,94
9291,998,AAA,<ANY>,DDD,CCC,34
9292,213,AAA,<ANY>,<ANY>,DDD,71
9293,718,CCC,<ANY>,AAA,BBB,81
9294,822,AAA,DDD,BBB,DDD,95
9295,552,DDD,DDD,AAA,DDD,63
9296,137,DDD,<ANY>,AAA,<ANY>,11
9297,738,BBB,AAA,DDD,DDD,28
9298,401,<ANY>,BBB,BBB,AAA,67
9299,347,<ANY>,CCC,AAA,AAA,2
9300,951,BBB,DDD,<ANY>,CCC,69
9301,449,AAA,AAA,AAA,AAA,37
9302,342,<ANY>,CCC,CCC,<ANY>,95
9303,165,AAA,AAA,DDD,BBB,82
9304,18,BBB,CCC,BBB,CCC,15
9305,700,BBB,CCC,BBB,AAA,4
9306,318,CCC,AAA,CCC,AAA,62
9307,910,DDD,BBB,AAA,CCC,58
9308,955,BBB,AAA,BBB,AAA,42
9309,493,CCC,BBB,AAA,AAA,39
9310,714,<ANY>,BBB,<ANY>,DDD,4
9311,271,CCC,BBB,<ANY>,BBB,69
9312,69,CCC,AAA,DDD,CCC,26
9313,674,<ANY>,<ANY>,CCC,<ANY>,82
9314,741,AAA,<ANY>,AAA,BBB,46
9315,301,DDD,<ANY>,<ANY>,CCC,17
9316,942,DDD,BBB,DDD,AAA,86
9317,659,DDD,BBB,DDD,<ANY>,40
9318,672,CCC,DDD,BBB,<ANY>,34
9319,440,<ANY>,AAA,DDD,AAA,89
9320,446,CCC,CCC,CCC,AAA,77
9321,195,<ANY>,CCC,BBB,AAA,87
9322,48,<ANY>,<ANY>,DDD,<ANY>,82
9323,26,<ANY>,AAA,<ANY>,DDD,18
9324,198,DDD,<ANY>,DDD,<ANY>,15
9325,11,CCC,BBB,DDD,BBB,30
9326,354,CCC,<ANY>,AAA,AAA,68
9327,347,CCC,DDD,DDD,DDD,10
9328,151,AAA,AAA,BBB,DDD,74
9329,736,DDD,BBB,DDD,DDD,12
9330,571,AAA,DDD,<ANY>,CCC,20
9331,152,AAA,AAA,DDD,AAA,63
9332,866,CCC,DDD,<ANY>,DDD,14
9333,964,CCC,CCC,AAA,DDD,29
9334,834,DDD,CCC,CCC,CCC,44
9335,498,BBB,<ANY>,BBB,CCC,48
9336,281,CCC,BBB,BBB,<ANY>,16
9337,972,AAA,AAA,BBB,AAA,89
9338,415,BBB,BBB,BBB,<ANY>,42
9339,114,BBB,CCC,DDD,AAA,10
9340,973,<ANY>,CCC,BBB,<ANY>,20
9341,496,DDD,DDD,AAA,CCC,68
9342,710,BBB,BBB,BBB,BBB,39
9343,338,AAA,BBB,<ANY>,<ANY>,89
9344,474,CCC,BBB,AAA,AAA,15
9345,433,<ANY>,AAA,BBB,CCC,47
9346,96,<ANY>,DDD,<ANY>,AAA,71
9347,590,CCC,BBB,CCC,<ANY>,40
9348,62,AAA,CCC,AAA,<ANY>,76
9349,167,<ANY>,AAA,AAA,<ANY>,27
9350,857,BBB,AAA,AAA,CCC,61
9351,845,BBB,DDD,BBB,<ANY>,2
9352,434,<ANY>,CCC,DDD,AAA,8
9353,493,DDD,AAA,DDD,DDD,58
9354,160,BBB,DDD,CCC,<ANY>,56
9355,919,CCC,AAA,CCC,DDD,15
9356,35,BBB,BBB,DDD,<ANY>,43
9357,17,AAA,<ANY>,AAA,<ANY>,100
9358,688,<ANY>,AAA,BBB,<ANY>,24
9359,789,DDD,AAA,AAA,<ANY>,20
9360,79,BBB,CCC,CCC,AAA,56
9361,435,BBB,BBB,CCC,DDD,13
9362,736,DDD,CCC,CCC,AAA,61
9363,922,<ANY>,<ANY>,AAA,<ANY>,92
9364,606,BBB,CCC,BBB,AAA,95
9365,343,CCC,DDD,CCC,BBB,35
9366,690,DDD,AAA,BBB,<ANY>,2
9367,610,CCC,BBB,BBB,AAA,51
9368,242,AAA,DDD,CCC,<ANY>,54
9369,58,AAA,AAA,BBB,<ANY>,84
9370,659,DDD,CCC,BBB,BBB,83
9371,804,AAA,BBB,CCC,DDD,94
9372,858,BBB,<ANY>,CCC,CCC,47
9373,78,BBB,AAA,DDD,DDD,34
9374,441,<ANY>,DDD,DDD,DDD,100
9375,636,<ANY>,CCC,AAA,DDD,18
9376,879,AAA,<ANY>,CCC,<ANY>,81
9377,364,AAA,<ANY>,CCC,BBB,44
9378,205,DDD,AAA,AAA,DDD,31
9379,378,BBB,AAA,BBB,DDD,35
9380,941,AAA,<ANY>,BBB,DDD,46
9381,273,BBB,CCC,CCC,BBB,74
9382,838,BBB,BBB,DDD,DDD,91
9383,765,CCC,BBB,DDD,CCC,20
9384,453,BBB,AAA,BBB,BBB,14
9385,832,CCC,BBB,AAA,CCC,35
9386,97,<ANY>,CCC,DDD,AAA,13
9387,592,CCC,DDD,<ANY>,BBB,55
9388,556,<ANY>,BBB,DDD,DDD,94
9389,739,CCC,<ANY>,CCC,DDD,40
9390,295,AAA,<ANY>,<ANY>,DDD,98
9391,177,DDD,DDD,<ANY>,<ANY>,66
9392,111,CCC,<ANY>,<ANY>,CCC,33
9393,613,<ANY>,AAA,BBB,<ANY>,80
9394,998,AAA,CCC,BBB,DDD,21
9395,733,BBB,DDD,AAA,DDD,49
9396,316,AAA,AAA,DDD,DDD,75
9397,363,BBB,DDD,CCC,DDD,45
9398,970,CCC,BBB,AAA,BBB,81
9399,844,AAA,AAA,BBB,<ANY>,47
9400,358,BBB,AAA,BBB,BBB,34
9401,955,<ANY>,AAA,AAA,CCC,2
9402,739,<ANY>,<ANY>,BBB,CCC,58
9403,205,BBB,DDD,CCC,AAA,40
9404,789,<ANY>,DDD,CCC,AAA,44
9405,571,BBB,CCC,DDD,BBB,36
9406,716,AAA,BBB,DDD,DDD,63
9407,628,<ANY>,<ANY>,DDD,CCC,77
9408,822,<ANY>,AAA,DDD,DDD,1
